"fixed_acidity","volatile_acidity","citric_acid","residual_sugar","chlorides","free_sulfur_dioxide","total_sulfur_dioxide","density","pH","sulphates","alcohol","quality_group"
0.628171043102367,0.628574606111558,-0.72725736138053,-0.975266345297704,1.51780895163425,-1.32635479853648,-1.34570586898207,0.635468048313618,-0.286050476360871,2.45965883352405,-0.835815701270394,"Medium"
1.07800021108929,0.986751966204213,-1.51195547103501,-0.625739925536668,0.865167356153688,-1.47176978435644,-0.51325989417756,0.702127022238219,-0.286050476360871,0.038414389525858,-0.929892299402759,"Medium"
-0.19362605507399,0.4438096144716,-1.26935821215816,-0.58197349570389,0.895119095856742,-0.268818367074468,-1.23700708836421,0.702127022238219,1.30958124395598,0.729442201443098,-0.650320962619828,"Medium"
-0.738246029385965,0.381340369739469,-1.11114799699133,-1.09261427928518,0.745083450789842,-1.19360131745924,-2.00307255504967,0.268724294044619,0.768099824793619,0.250354908894011,-1.02487786424866,"Medium"
0.391750104823418,0.505834234477358,-0.504466028196692,-0.866619128368086,0.745083450789842,-2.52930621581845,-2.99462817782403,0.502130066376809,0.400837486957707,0.458258219489291,-0.835815701270394,"Medium"
0.628171043102367,0.628574606111558,-0.72725736138053,-0.975266345297704,1.51780895163425,-1.32635479853648,-1.34570586898207,0.635468048313618,-0.286050476360871,2.45965883352405,-0.835815701270394,"Medium"
-0.0212436974904961,2.1868782486744,-2.46130371938474,-0.815172919207576,0.745083450789842,-0.853150628804693,-1.42304969834745,0.835424942687884,1.54671768891685,0.180164353211463,-0.929892299402759,"Medium"
0.550261342307026,1.84916835981629,-2.46130371938474,-0.765470989278659,0.805180895141703,-1.63251859336951,-2.49637113972629,0.568802396805805,1.01013135608793,0.458258219489291,-0.558869796331923,"Medium"
-0.370428951458345,2.00666220651533,-1.84582259651637,-0.58197349570389,1.01465063610096,-0.574982161907492,-0.228111709289013,0.368765363401398,0.828816196520947,0.109519486563251,-0.28951241317755,"Medium"
-0.19362605507399,2.05853392111493,-2.46130371938474,-0.539475838361564,1.48842617314365,-0.200998198891167,-1.34570586898207,0.635468048313618,1.48763311355738,0.320096959561475,0.143638239516475,"Medium"
0.931293928454476,1.90198320222164,-1.43036875305968,-0.625739925536668,0.835187972939832,-0.754684041548972,0.225872610494512,0.635468048313618,-0.286050476360871,0.928498061313503,-0.558869796331923,"Medium"
-0.19362605507399,1.63464867044229,-1.43036875305968,1.22981117143044,0.533862440997085,0.68097666093894,-0.21097961973453,1.53480132023079,1.42841591277721,-0.0331569737735624,-0.929892299402759,"Medium"
-1.86436170097057,-0.0689513524043696,-0.431398502214155,-0.866619128368086,1.42958075957457,-0.958413229814895,-0.924792660249709,0.335420011240144,1.01013135608793,0.180164353211463,-1.12079013216194,"Medium"
0.550261342307026,1.84916835981629,-2.46130371938474,0.368076820401509,0.925043242981315,-2.25113774892125,-2.33726149175643,1.30175751688676,1.13031949959693,0.180164353211463,-0.74263083786431,"Medium"
0.550261342307026,1.6074585631338,-1.26935821215816,-0.58197349570389,0.925043242981315,-2.869756904473,-2.58309541175188,0.935380864314707,1.24996257028757,0.526688498772085,0.311692408426395,"Medium"
0.781398130250601,0.318420079624217,-0.215652625489869,-0.717398927801339,0.321258955663621,-0.958413229814895,-1.63695669495722,0.702127022238219,0.0908309599980721,1.37931232745053,-0.650320962619828,"High"
0.146933790221275,0.74961019516632,0.335840955164364,0.455629191070069,0.564121091910332,-1.0714799530338,-0.144432161463017,1.03532177491528,0.707243392107784,1.99265310514926,0.0585214352281071,"Medium"
0.146933790221275,0.74961019516632,0.335840955164364,0.455629191070069,0.564121091910332,-1.0714799530338,-0.144432161463017,1.03532177491528,0.707243392107784,1.99265310514926,0.0585214352281071,"Medium"
1.29236779297571,1.66175420496315,-0.0746132409681715,-0.418909315768045,0.984808962521653,-0.574982161907492,-1.04163409476858,0.968696168850724,0.27727167852244,-0.10520075873181,-1.02487786424866,"Medium"
-0.281460811791359,1.98061010244069,-2.28116202931368,-0.866619128368086,-0.169981550900672,-2.25113774892125,-2.99462817782403,0.502130066376809,1.60567023159568,-0.0331569737735624,-0.835815701270394,"Medium"
1.22164988937017,-0.269291723208744,1.34764477231989,-0.975266345297704,1.7227475456768,-1.0714799530338,-1.34570586898207,0.735454005524842,0.215271058044533,0.389396200573402,-0.835815701270394,"Medium"
-0.644435940672759,0.4438096144716,-0.57812520050491,-0.975266345297704,0.321258955663621,-2.25113774892125,-2.88012609358895,0.368765363401398,0.768099824793619,0.250354908894011,-1.12079013216194,"Medium"
-1.43328789350031,-0.135221043041765,0.402484902150578,-1.09261427928518,0.564121091910332,-1.0714799530338,-0.00513721435796107,0.235373928675357,0.646246250781839,0.389396200573402,-1.12079013216194,"Medium"
1.29236779297571,1.92827107229998,-0.358913193779725,-0.919936513942423,0.564121091910332,-2.52930621581845,-2.00307255504967,0.802102965582585,-0.412883662347896,1.44222082317674,-1.12079013216194,"Medium"
-0.460560106251386,1.16046713352048,-2.10451845813876,-0.670853224110215,0.412545178010165,-1.63251859336951,-2.58309541175188,0.302072988176976,1.13031949959693,0.729442201443098,-0.929892299402759,"Medium"
-0.460560106251386,1.04504263386148,-2.10451845813876,-0.717398927801339,0.382144933014933,-2.01594966127691,-2.67541856520943,0.268724294044619,1.07029387217469,0.796198334884276,-0.929892299402759,"Medium"
1.15019914469912,0.318420079624217,0.335840955164364,-0.343709934103692,0.775146071544154,0.254413319451784,0.299248303113661,0.76877931991728,-0.0969367498935241,0.250354908894011,-0.929892299402759,"Medium"
0.391750104823418,1.10294598525288,-1.18990916498982,-0.418909315768045,1.63507499742878,0.395347530934455,-0.392299503804757,0.268724294044619,-0.286050476360871,0.729442201443098,-0.201342051019267,"Medium"
0.471461225657348,1.71571364871285,-2.10451845813876,-0.0764144035924902,0.865167356153688,-0.0139435215717825,-1.07239898757844,1.03532177491528,0.768099824793619,0.038414389525858,-0.835815701270394,"Medium"
0.311106669045409,1.76934103224482,-1.43036875305968,0.274961942623736,1.66432548063585,1.0139666864862,0.187723352897457,1.20185661365625,0.27727167852244,1.62879961941526,-0.929892299402759,"Medium"
0.550261342307026,1.55282250753373,-0.955642362809876,-0.625739925536668,0.624553964051543,-0.574982161907492,-0.816778171622777,0.935380864314707,1.30958124395598,0.458258219489291,-0.378480708008091,"Medium"
0.146933790221275,0.381340369739469,-0.00490517513730164,-0.58197349570389,0.564121091910332,-1.47176978435644,-1.04163409476858,0.502130066376809,1.19020885987038,0.109519486563251,-0.929892299402759,"Medium"
1.29236779297571,0.4438096144716,0.599536464110907,-0.670853224110215,0.714992981378696,-0.414233352894427,-0.869766169322909,1.10194071141616,1.36906548983579,0.796198334884276,-1.12079013216194,"Medium"
0.471461225657348,2.08435445059077,1.16630604848471,-0.866619128368086,1.78106472365051,-0.339794074263148,0.213268895660866,0.702127022238219,-0.0341989037488587,1.25239701612406,-1.02487786424866,"Medium"
0.311106669045409,1.16046713352048,-1.11114799699133,-0.815172919207576,0.895119095856742,-1.0714799530338,-1.42304969834745,0.702127022238219,1.01013135608793,0.662275258441941,-0.835815701270394,"High"
-0.106896167385262,2.3133597479769,-2.01746652036714,-0.765470989278659,0.775146071544154,-0.958413229814895,-0.816778171622777,0.635468048313618,1.07029387217469,0.320096959561475,-0.558869796331923,"Medium"
0.0633577953184022,2.26298722435304,-2.01746652036714,0.162612535541859,0.925043242981315,-2.52930621581845,-2.99462817782403,0.502130066376809,1.19020885987038,-1.00899356110873,0.394654331001569,"Medium"
0.0633577953184022,2.26298722435304,-2.01746652036714,0.162612535541859,0.925043242981315,-2.52930621581845,-2.99462817782403,0.502130066376809,1.19020885987038,-1.00899356110873,0.394654331001569,"Medium"
0.311106669045409,1.16046713352048,-1.51195547103501,-1.03276651978986,0.714992981378696,-1.19360131745924,-1.27233017636292,0.702127022238219,1.24996257028757,0.389396200573402,-0.74263083786431,"Medium"
-0.460560106251386,2.16136015628899,-1.84582259651637,-0.975266345297704,0.624553964051543,-2.01594966127691,-2.58309541175188,0.502130066376809,1.36906548983579,0.389396200573402,0.228024418448094,"Medium"
1.6354701747727,-0.0689513524043696,1.64206717206638,-0.765470989278659,0.564121091910332,0.0991232016471187,-0.555964927535166,0.735454005524842,0.400837486957707,1.75143679495231,0.228024418448094,"Medium"
0.705210226232459,2.16136015628899,-2.01746652036714,-0.815172919207576,0.564121091910332,-1.63251859336951,-2.26388579913728,0.502130066376809,0.768099824793619,2.6858761290194,0.0585214352281071,"Medium"
0.471461225657348,1.76934103224482,-1.76120005068796,-0.815172919207576,0.624553964051543,-0.754684041548972,-1.78255809921111,0.668798369890211,0.646246250781839,0.109519486563251,-0.835815701270394,"Medium"
0.471461225657348,1.98061010244069,-0.57812520050491,-0.717398927801339,0.984808962521653,-0.574982161907492,-0.00513721435796107,0.502130066376809,0.646246250781839,-0.32423005784711,-0.835815701270394,"Medium"
0.471461225657348,2.08435445059077,-0.65238567883029,-0.815172919207576,0.865167356153688,-0.492491663720593,-0.0349406335931002,0.468791396148701,0.585107748631186,-0.32423005784711,-0.835815701270394,"Medium"
0.931293928454476,2.00666220651533,-0.358913193779725,-0.717398927801339,0.865167356153688,-1.19360131745924,-1.13598778423738,0.968696168850724,0.585107748631186,0.038414389525858,-1.12079013216194,"Medium"
1.89816614409162,-0.0689513524043696,1.46655964311301,-0.539475838361564,1.16344915286019,0.152662118300468,-0.21097961973453,1.23515858106733,0.400837486957707,1.93284696212564,-0.74263083786431,"Medium"
1.29236779297571,0.505834234477358,2.03887778397314,-0.670853224110215,1.1337439295678,-1.47176978435644,-1.16887457466212,1.30175751688676,1.95664549966316,0.928498061313503,0.0585214352281071,"Medium"
1.29236779297571,0.505834234477358,2.03887778397314,-0.670853224110215,1.1337439295678,-1.47176978435644,-1.16887457466212,1.30175751688676,1.95664549966316,0.928498061313503,0.0585214352281071,"Medium"
-0.281460811791359,2.56094521655744,-2.46130371938474,-0.58197349570389,1.4590167918622,-0.853150628804693,-1.63695669495722,0.635468048313618,1.84017179227497,0.180164353211463,0.228024418448094,"Medium"
-0.370428951458345,2.38837675920042,-1.43036875305968,-0.765470989278659,0.925043242981315,-1.0714799530338,-0.263003984943023,0.368765363401398,1.01013135608793,-0.0331569737735624,-0.28951241317755,"Medium"
-0.833350091108216,0.74961019516632,-0.802750392797328,-0.975266345297704,0.412545178010165,-2.869756904473,-2.58309541175188,0.368765363401398,1.19020885987038,0.250354908894011,-1.12079013216194,"Medium"
0.229508850933746,1.04504263386148,1.04337366312851,-0.765470989278659,0.925043242981315,-0.268818367074468,-0.392299503804757,0.76877931991728,0.889393150509704,0.320096959561475,-1.21764736374041,"Medium"
-0.738246029385965,-0.201998552351409,1.10504751344303,-0.866619128368086,0.412545178010165,-0.492491663720593,-0.645401072182862,0.402109044828381,1.36906548983579,1.69029045131392,-0.11395543578077,"Medium"
-0.19362605507399,1.33078699782602,-1.18990916498982,-0.670853224110215,0.624553964051543,-0.414233352894427,-1.23700708836421,0.468791396148701,1.19020885987038,0.458258219489291,-0.28951241317755,"Medium"
0.471461225657348,0.986751966204213,-0.358913193779725,-0.815172919207576,0.199143550914738,-1.47176978435644,-1.59153978897752,0.635468048313618,1.07029387217469,0.796198334884276,-0.74263083786431,"Medium"
-0.106896167385262,1.71571364871285,-1.76120005068796,-0.866619128368086,0.624553964051543,-1.63251859336951,-1.94467618652268,1.03532177491528,1.60567023159568,0.038414389525858,-1.31546836469205,"Medium"
0.628171043102367,1.16046713352048,-0.358913193779725,-0.815172919207576,0.714992981378696,0.753642897458729,0.529944384707997,0.568802396805805,0.0908309599980721,0.109519486563251,-0.835815701270394,"Medium"
0.471461225657348,0.986751966204213,-0.358913193779725,-0.815172919207576,0.199143550914738,-1.47176978435644,-1.59153978897752,0.635468048313618,1.07029387217469,0.796198334884276,-0.74263083786431,"Medium"
-0.281460811791359,2.51198765901302,-2.46130371938474,-0.343709934103692,1.40011802793428,-1.63251859336951,-2.00307255504967,0.602136057341241,1.42841591277721,0.250354908894011,0.228024418448094,"Medium"
-0.106896167385262,1.04504263386148,-0.431398502214155,-0.765470989278659,0.44291699827475,-2.869756904473,-2.06395461035281,0.53546706654011,0.215271058044533,0.729442201443098,-1.12079013216194,"Medium"
0.391750104823418,3.10503427824929,-1.93123973186157,-0.539475838361564,0.714992981378696,-2.25113774892125,-3.11909902978611,0.668798369890211,1.07029387217469,0.250354908894011,-0.558869796331923,"Medium"
0.781398130250601,1.30263051994611,-0.955642362809876,-0.815172919207576,0.745083450789842,-0.958413229814895,-1.42304969834745,0.835424942687884,0.523827228926362,0.458258219489291,-1.31546836469205,"Medium"
0.931293928454476,1.66175420496315,-0.0746132409681715,-0.717398927801339,0.865167356153688,-1.19360131745924,-0.924792660249709,0.835424942687884,1.13031949959693,0.594692418407448,-0.201342051019267,"Medium"
0.550261342307026,1.04504263386148,-0.0746132409681715,-0.815172919207576,0.594351582139276,-1.63251859336951,-2.06395461035281,0.402109044828381,0.585107748631186,0.250354908894011,-0.0273387566732374,"Medium"
0.781398130250601,1.30263051994611,-0.955642362809876,-0.815172919207576,0.745083450789842,-0.958413229814895,-1.42304969834745,0.835424942687884,0.523827228926362,0.458258219489291,-1.31546836469205,"Medium"
0.781398130250601,1.47022072962553,-0.65238567883029,-0.717398927801339,0.654728289868818,-1.0714799530338,-0.555964927535166,0.668798369890211,0.462404030350746,-0.10520075873181,-1.12079013216194,"Medium"
0.0633577953184022,0.986751966204213,-0.504466028196692,-0.670853224110215,0.44291699827475,-2.25113774892125,-1.38385512657912,0.435451055688292,0.707243392107784,-0.32423005784711,-0.929892299402759,"Medium"
0.781398130250601,1.47022072962553,-0.65238567883029,-0.717398927801339,0.654728289868818,-1.0714799530338,-0.555964927535166,0.668798369890211,0.462404030350746,-0.10520075873181,-1.12079013216194,"Medium"
-0.833350091108216,1.76934103224482,-0.00490517513730164,-0.919936513942423,0.984808962521653,-0.754684041548972,-0.577805235425627,0.735454005524842,1.48763311355738,1.75143679495231,-1.02487786424866,"Medium"
0.705210226232459,-0.0031818151417293,1.40729651444432,-0.539475838361564,1.0742518627428,-0.492491663720593,-0.263003984943023,0.968696168850724,0.949831325559089,1.81224248866971,-0.74263083786431,"Medium"
0.550261342307026,1.38682849207484,-0.87887517240545,-0.866619128368086,1.4590167918622,-1.0714799530338,-1.0115169322753,0.568802396805805,-0.159824150044138,2.57335354693089,-0.835815701270394,"Medium"
1.00503725341547,1.71571364871285,-1.67735744725102,-0.670853224110215,0.865167356153688,-1.19360131745924,0.161713320356532,0.568802396805805,-0.412883662347896,0.928498061313503,-0.558869796331923,"Medium"
1.00503725341547,1.6074585631338,-1.59428054038264,-0.670853224110215,0.895119095856742,-0.853150628804693,0.200553146337618,0.568802396805805,-0.412883662347896,0.928498061313503,-0.558869796331923,"Medium"
2.15121968875229,-0.135221043041765,0.855802933790088,-0.625739925536668,0.745083450789842,-0.200998198891167,-1.04163409476858,1.36834978848087,0.646246250781839,0.99405137424179,-0.650320962619828,"Medium"
0.550261342307026,1.38682849207484,-0.87887517240545,-0.866619128368086,1.4590167918622,-1.0714799530338,-1.0115169322753,0.568802396805805,-0.159824150044138,2.57335354693089,-0.835815701270394,"Medium"
1.70208842401597,0.4438096144716,-0.00490517513730164,-0.670853224110215,1.04446491942991,-0.958413229814895,-0.622512385806678,0.635468048313618,-0.926403562139277,0.729442201443098,0.0585214352281071,"Medium"
0.931293928454476,1.27438277293457,-0.215652625489869,-0.815172919207576,0.654728289868818,-1.19360131745924,-1.23700708836421,1.03532177491528,1.07029387217469,0.594692418407448,-0.378480708008091,"Medium"
0.550261342307026,1.38682849207484,-1.43036875305968,-0.765470989278659,0.805180895141703,-1.81222047301099,-1.73235953179959,0.76877931991728,0.949831325559089,-0.177723243446413,-0.929892299402759,"Medium"
1.29236779297571,1.33078699782602,-2.10451845813876,-0.670853224110215,1.89738592013708,-0.853150628804693,-0.765683012279851,0.502130066376809,-0.0341989037488587,0.526688498772085,0.394654331001569,"Medium"
-0.106896167385262,2.08435445059077,-1.76120005068796,-0.866619128368086,1.2524021780709,-0.200998198891167,-0.112284462958487,0.402109044828381,0.768099824793619,0.109519486563251,-1.12079013216194,"Medium"
1.29236779297571,1.33078699782602,-2.10451845813876,-0.670853224110215,1.89738592013708,-0.853150628804693,-0.765683012279851,0.502130066376809,-0.0341989037488587,0.526688498772085,0.394654331001569,"Medium"
0.146933790221275,2.1100987006956,-2.46130371938474,-0.539475838361564,0.594351582139276,-2.869756904473,-2.77411372198547,1.10194071141616,1.6644913303691,-0.0331569737735624,-1.12079013216194,"Medium"
0.705210226232459,2.1868782486744,-2.46130371938474,-0.498175458767456,0.745083450789842,-1.19360131745924,-1.4633484865965,0.968696168850724,1.36906548983579,0.038414389525858,-0.835815701270394,"Medium"
0.550261342307026,1.04504263386148,-1.0330628988588,-0.975266345297704,0.805180895141703,-0.268818367074468,0.0807192915629281,0.435451055688292,1.07029387217469,-0.32423005784711,-0.835815701270394,"Medium"
0.705210226232459,1.55282250753373,-1.11114799699133,-0.866619128368086,0.290773116348018,-2.869756904473,-2.49637113972629,0.502130066376809,1.24996257028757,2.5166542308882,0.0585214352281071,"High"
-0.929784322634623,0.318420079624217,-1.18990916498982,-0.866619128368086,0.503575576885427,-2.01594966127691,-2.26388579913728,0.268724294044619,1.24996257028757,0.320096959561475,-0.929892299402759,"Medium"
-0.460560106251386,1.04504263386148,-2.37078697179127,-1.03276651978986,0.137913260575824,-0.574982161907492,-1.8345824644196,0.16866818355665,1.13031949959693,0.389396200573402,-0.558869796331923,"Medium"
0.628171043102367,3.72459416521965,-2.01746652036714,-0.670853224110215,0.865167356153688,-0.958413229814895,-1.68386294243506,0.402109044828381,0.0283900980184235,0.180164353211463,-0.468261509924775,"Medium"
1.00503725341547,2.36344277274029,-1.51195547103501,-0.815172919207576,1.04446491942991,-0.66218890052756,-0.599984166203157,0.602136057341241,-0.159824150044138,1.93284696212564,-0.74263083786431,"Medium"
0.931293928454476,2.21232183557458,-1.18990916498982,-0.866619128368086,1.01465063610096,-1.32635479853648,-0.869766169322909,0.702127022238219,0.0908309599980721,1.62879961941526,-0.835815701270394,"Medium"
0.0633577953184022,0.536681779334817,0.335840955164364,-0.765470989278659,0.775146071544154,-0.958413229814895,-1.07239898757844,0.835424942687884,1.60567023159568,0.796198334884276,-1.12079013216194,"Medium"
0.550261342307026,1.38682849207484,-0.87887517240545,-0.717398927801339,0.775146071544154,-0.754684041548972,0.121789453451453,0.502130066376809,0.707243392107784,0.109519486563251,-0.835815701270394,"Medium"
0.550261342307026,1.38682849207484,-0.87887517240545,-0.765470989278659,0.775146071544154,-0.574982161907492,0.161713320356532,0.502130066376809,0.646246250781839,0.109519486563251,-0.835815701270394,"Medium"
1.00503725341547,2.36344277274029,-1.51195547103501,-0.815172919207576,1.04446491942991,-0.66218890052756,-0.599984166203157,0.602136057341241,-0.159824150044138,1.93284696212564,-0.74263083786431,"Medium"
0.931293928454476,2.21232183557458,-1.18990916498982,-0.866619128368086,1.01465063610096,-1.32635479853648,-0.869766169322909,0.702127022238219,0.0908309599980721,1.62879961941526,-0.835815701270394,"Medium"
-0.738246029385965,0.381340369739469,-1.76120005068796,-0.919936513942423,0.321258955663621,-2.869756904473,-2.19409086528325,0.235373928675357,0.768099824793619,0.389396200573402,-0.929892299402759,"Medium"
0.781398130250601,1.98061010244069,1.5254391889739,-0.866619128368086,1.83927739049659,0.349800788477279,0.540054054910338,0.702127022238219,-0.286050476360871,0.662275258441941,-0.929892299402759,"Medium"
-1.22745364829526,2.03263665889785,-2.28116202931368,-0.866619128368086,0.954939848319094,-0.268818367074468,-0.0349406335931002,-0.0982216799042176,1.95664549966316,-0.0331569737735624,-0.378480708008091,"Medium"
-0.19362605507399,0.986751966204213,-1.59428054038264,-0.625739925536668,0.564121091910332,-1.0714799530338,-1.63695669495722,0.402109044828381,1.24996257028757,0.389396200573402,-0.201342051019267,"Medium"
0.856753362912323,0.4438096144716,0.855802933790088,-0.418909315768045,1.01465063610096,-1.19360131745924,-1.13598778423738,0.935380864314707,1.89847292510924,0.594692418407448,0.0585214352281071,"Medium"
0.146933790221275,-0.0031818151417293,1.04337366312851,-0.717398927801339,0.654728289868818,-2.25113774892125,-2.99462817782403,0.368765363401398,0.707243392107784,0.038414389525858,-0.11395543578077,"Medium"
0.311106669045409,1.6074585631338,-2.19241149045837,-0.866619128368086,1.19312723569811,-0.0139435215717825,0.0384350590260496,0.101955751480301,0.828816196520947,0.109519486563251,-0.28951241317755,"Medium"
0.311106669045409,1.6074585631338,-2.19241149045837,-0.866619128368086,1.19312723569811,-0.0139435215717825,0.0384350590260496,0.101955751480301,0.828816196520947,0.109519486563251,-0.28951241317755,"Medium"
-0.0212436974904961,0.628574606111558,0.728572075511071,0.368076820401509,0.44291699827475,0.204385802657321,0.413750387348736,0.868745251400303,1.24996257028757,1.31603914275581,0.0585214352281071,"Medium"
-0.0212436974904961,0.628574606111558,0.728572075511071,0.368076820401509,0.473260446914221,0.152662118300468,0.402703904814458,0.868745251400303,1.24996257028757,1.25239701612406,0.0585214352281071,"Medium"
-0.0212436974904961,0.628574606111558,0.728572075511071,0.368076820401509,0.44291699827475,0.204385802657321,0.413750387348736,0.868745251400303,1.24996257028757,1.31603914275581,0.0585214352281071,"Medium"
-0.0212436974904961,0.628574606111558,0.728572075511071,0.368076820401509,0.473260446914221,0.152662118300468,0.402703904814458,0.868745251400303,1.24996257028757,1.25239701612406,0.0585214352281071,"Medium"
-0.0212436974904961,2.03263665889785,-2.46130371938474,-0.670853224110215,0.533862440997085,-1.0714799530338,-2.06395461035281,0.735454005524842,1.60567023159568,-0.177723243446413,-1.02487786424866,"Medium"
-0.281460811791359,1.6074585631338,-0.955642362809876,-0.815172919207576,0.714992981378696,-0.492491663720593,-0.160781052323017,0.702127022238219,2.2455996684838,0.320096959561475,-1.02487786424866,"Medium"
0.391750104823418,3.33139563680366,-2.19241149045837,-0.765470989278659,1.04446491942991,-1.81222047301099,-2.19409086528325,0.402109044828381,-0.0969367498935241,0.250354908894011,-0.74263083786431,"Medium"
0.550261342307026,1.21761109121851,-2.10451845813876,-0.919936513942423,0.624553964051543,-0.574982161907492,-1.59153978897752,0.568802396805805,0.707243392107784,0.250354908894011,-0.378480708008091,"Medium"
0.229508850933746,1.6074585631338,-0.358913193779725,0.726461675097079,0.44291699827475,0.52435695475799,0.322893674183364,1.1685529796886,0.949831325559089,-0.250730831998648,-0.929892299402759,"Medium"
0.146933790221275,1.55282250753373,-0.358913193779725,0.708690954229045,0.44291699827475,0.482554269554522,0.322893674183364,1.13524767899757,0.949831325559089,-0.250730831998648,-0.929892299402759,"Medium"
0.550261342307026,1.76934103224482,1.10504751344303,-0.919936513942423,1.34111227255079,-0.853150628804693,-0.00513721435796107,0.468791396148701,-0.159824150044138,0.662275258441941,-0.835815701270394,"Medium"
-0.281460811791359,1.82264041749598,-1.59428054038264,-0.717398927801339,0.895119095856742,-0.492491663720593,0.0667629625246531,0.302072988176976,0.768099824793619,-0.0331569737735624,-0.201342051019267,"Medium"
0.146933790221275,1.33078699782602,-2.19241149045837,-0.975266345297704,0.503575576885427,-0.574982161907492,-1.16887457466212,0.302072988176976,0.949831325559089,-0.32423005784711,-1.31546836469205,"Medium"
-0.281460811791359,1.76934103224482,-1.84582259651637,-0.717398927801339,1.01465063610096,-1.19360131745924,-1.10384008573285,0.202021891901915,1.54671768891685,0.180164353211463,-0.0273387566732374,"Medium"
0.705210226232459,0.567420514284202,-1.0330628988588,-0.765470989278659,0.533862440997085,-2.01594966127691,-2.33726149175643,0.835424942687884,0.462404030350746,0.594692418407448,-1.12079013216194,"Medium"
0.705210226232459,0.567420514284202,-1.0330628988588,-0.765470989278659,0.533862440997085,-2.01594966127691,-2.33726149175643,0.835424942687884,0.462404030350746,0.594692418407448,-1.12079013216194,"Medium"
0.229508850933746,1.71571364871285,-2.01746652036714,-0.815172919207576,0.382144933014933,-0.0737826642398808,-1.16887457466212,0.468791396148701,1.24996257028757,0.320096959561475,0.878240152900647,"Medium"
0.146933790221275,0.318420079624217,-0.72725736138053,-0.765470989278659,0.745083450789842,-1.81222047301099,-1.42304969834745,0.468791396148701,0.707243392107784,-0.398227587336309,-0.835815701270394,"Medium"
